corp_code,corp_name,stock_code,corp_cls,induty_code,jurir_no,bizr_no,est_dt,acc_mt,adres,bsns_year,rcept_no,cfs_rev_t,cfs_rev_t1,cfs_rev_t2,cfs_assets_t,cfs_rev_3y_avg,ofs_rev_t,ofs_rev_t1,ofs_rev_t2,ofs_assets_t,ofs_rev_3y_avg,rev_source
01139035,주식회사 티에스아이,277880,K,292,1313110109110,1258196518,20110701,12,"경기도 화성시 동탄첨단산업1로 27 영천동, 금강 펜테리움 IX타워 코벤트가든 M201",2025,20260323001468,264652706977.0,271986540655.0,261126660091.0,302937881134.0,265921969241.0,264443612193.0,271986540655.0,261126660091.0,303453600448.0,265852270980.0,주요계정
01544468,이엔셀(주),456070,K,211,1101116693918,3608601147,20180321,12,서울특별시 송파구 송파대로 201 17층(송파테라타워2 A동),2025,20260320000954,,,,,,5258687306.0,7209317184.0,10525886941.0,63712916707.0,7664630477.0,주요계정
00367400,모티브링크(주),463480,K,26294,1345110002367,1358106046,19770321,12,경기도 용인시 처인구 백암면 백암로 79,2025,20260323001100,67411311418.0,61738933021.0,82917299058.0,63994451509.0,70689181166.0,67404497846.0,61755073515.0,82921057648.0,62002291486.0,70693543003.0,주요계정
00536523,(주)로보스타,090360,K,29280,1101111655393,1138151686,19990226,12,경기도 안산시 상록구  수인로 700,2025,20260312000793,75735139041.0,89140364461.0,102679156147.0,109142421219.0,89184886550.0,74678831313.0,88243502158.0,102114567055.0,108616175426.0,88345633509.0,주요계정
00660750,하나머티리얼즈(주),166090,K,2612,1615110086227,3128188209,20070123,12,충청남도 천안시 서북구 3공단3로 42,2025,20260313001351,273481969679.0,251646191336.0,233576716299.0,685606173112.0,252901625771.0,272870688285.0,250371382753.0,233214302815.0,685218360227.0,252152124618.0,주요계정
01208751,(주)아이에스티이,212710,K,261,1348110278748,1358635890,20130828,12,경기도 화성시 향남읍 토성로 306 (백토리 185),2025,20260320000831,32220867462.0,41086620121.0,27196582574.0,61384239329.0,33501356719.0,32134600245.0,41000839983.0,27079413662.0,61354761738.0,33404951297.0,주요계정
01316245,효성중공업(주),298040,Y,281,1101116770154,5788700896,20180604,12,서울특별시 마포구 마포대로 119 효성빌딩,2025,20260323001004,5968511616609.0,4894979612220.0,4300571503251.0,7227883006296.0,5054687577360.0,4097813940685.0,3360318545384.0,3096375811355.0,5101455864948.0,3518169432475.0,주요계정
01370863,주식회사 그린리소스,402490,K,261,1615110128011,3128626173,20110406,12,인천광역시 서구 파랑로 470 (주)그린리소스,2025,20260318000734,102155379135.0,18498939484.0,16501343055.0,147237264962.0,45718553891.0,91124642533.0,13901800173.0,12192089295.0,127479190144.0,39072844000.0,주요계정
00528791,(주)제일엠앤에스,412540,K,292,1101110418833,1248114298,19860225,12,경기도 이천시 부발읍 황무로2065번길 72-75,2025,20260615000296,151265078664.0,247486444077.0,143172829242.0,528073345609.0,180641450661.0,150911860357.0,227732994923.0,142835202110.0,491137774553.0,173826685797.0,주요계정
00629212,(주)딜리,131180,K,26323,1154110011579,1278165587,19960215,12,경기도 동두천시 강변로702번길 30,2025,20260313000806,,,,,,32306126087.0,38212514888.0,25705183783.0,68275686347.0,32074608253.0,주요계정
00111810,(주)대웅,003090,Y,212,1311110000271,1298100178,19610110,12,경기 성남시 중원구 상대원동 223-23,2025,20260318001178,2068370455244.0,1936916852599.0,1813841462124.0,3232157201634.0,1939709589989.0,73982158122.0,97960706807.0,116634502092.0,563184248020.0,96192455674.0,주요계정
00259545,(주)엠에스오토텍,123040,K,303,1712110005114,5058105299,19900906,12,경상북도 경주시  내남면 포석로 16-9,2025,20260330001617,1740551641926.0,1777518816112.0,2081763599500.0,1696890049682.0,1866611352513.0,14135406605.0,99868992733.0,241620472077.0,275607040977.0,118541623805.0,주요계정
00821607,(주)알톤,123750,K,31991,1101114313807,1078733730,20100325,12,경기도 양주시 칠봉산로120번길 82 -,2025,20260316001632,32159264764.0,28185286202.0,42075043659.0,29374312261.0,34139864875.0,29947735073.0,24765705649.0,37233525347.0,26349672476.0,30648988690.0,주요계정
00155124,평화홀딩스(주),010770,Y,303,1701110006412,5148106346,19501030,12,대구광역시 달성군  논공읍 논공로 597,2025,20260316000856,883676528085.0,835189547389.0,797052502774.0,558555295274.0,838639526083.0,18761701588.0,17864314528.0,16555435892.0,178127266393.0,17727150669.0,주요계정
00338170,(주)이닉스,452400,K,30399,1801110053411,6078118315,19840507,12,부산광역시 해운대구 해운대로191번길 16,2025,20260318000138,122587961259.0,104517963672.0,118889585648.0,141222943880.0,115331836860.0,102440382222.0,94376175229.0,116796431185.0,133303118855.0,104537662879.0,주요계정
00390055,(주)종근당바이오,063160,Y,212,1101112373308,1108153652,20011112,12,서울특별시 서대문구  충정로 8,2025,20260318001214,,,,,,160070986863.0,171756008722.0,160352778354.0,299866941097.0,164059924646.0,주요계정
00427483,(주)대웅제약,069620,Y,212,1348110075342,1248601143,20021001,12,경기도 화성시 향남읍 제약공단4길 35-14 -,2025,20260318001528,1570891005329.0,1422683296380.0,1375328744877.0,2362799296077.0,1456301015529.0,1390995347493.0,1265401249835.0,1221951076072.0,2100996812985.0,1292782557800.0,주요계정
00445054,하나마이크론(주),067310,K,2611,1648110021208,3128150630,20010823,12,충남 아산시 음봉면 원남리 95-1번지,2025,20260319000032,1534418874072.0,1250692575645.0,967971484717.0,2017838854218.0,1251027644811.0,1054998015465.0,797620419820.0,581861178622.0,1138887845338.0,811493204636.0,주요계정
00155638,피에스텍(주),002230,K,27214,1101110033623,2188103742,19571212,12,서울특별시 성동구 왕십리로 46(성수동1가),2025,20260318001237,97159784624.0,80585330844.0,69629912611.0,174884643176.0,82458342693.0,96565338206.0,79997236887.0,68950706510.0,171483535362.0,81837760534.0,주요계정
01302853,(주)아이씨에이치,368600,K,262,1348110250671,1438104883,20120814,12,경기도 군포시 벌새전리길 13(당정동),2025,20260330001000,46852015447.0,64567994093.0,43192695143.0,95000307242.0,51537568228.0,40989305940.0,61799901635.0,34019659970.0,87120039591.0,45602955848.0,주요계정
00155319,포스코홀딩스(주),005490,Y,2411,1746110000741,5068100017,19680401,12,경상북도 포항시 남구 동해안로 6261 -,2025,20260311004517,69094886192787.0,72688143160111.0,77127197108585.0,105192437963565.0,72970075487161.0,1403309682120.0,1997127595121.0,1454079239690.0,51815584736821.0,1618172172310.0,주요계정
00157681,롯데정밀화학(주),004000,Y,20119,1812110000013,6108100029,19640827,12,울산광역시 남구 여천로217번길 19,2025,20260814002211,1752682647758.0,1670545189888.0,1768621115725.0,2746168414774.0,1730616317790.0,1750345284209.0,1671976516452.0,1765761745797.0,2538986442593.0,1729361182153.0,주요계정
00939687,동일고무벨트(주),163560,Y,2219,1801110828129,6218197752,20121005,12,부산광역시 금정구 공단동로55번길 28,2025,20260318001036,364602809366.0,336983162562.0,357776406425.0,355346619626.0,353120792784.0,356658348535.0,329650516165.0,348100286362.0,347018148998.0,344803050354.0,주요계정
01385050,(주)넥스트바이오메디컬,389650,K,27199,1201110720228,1318663415,20140801,12,인천광역시 연수구 벤처로100번길 6,2025,20260320000422,,,,,,16476802680.0,9542630855.0,4882232877.0,59265165446.0,10300555471.0,주요계정
00663669,(주)폴라리스우노,114630,K,20501,2101110024308,4188119261,19990719,12,전라북도 완주군  봉동읍 완주산단3로 158-15 우노앤컴퍼니,2025,20260316001609,101825593820.0,80130453283.0,78051382009.0,156204940245.0,86669143037.0,78193711654.0,64497824913.0,71734354189.0,142194553373.0,71475296919.0,주요계정
00672603,(주)케이엔알시스템,199430,K,272,1348110051904,1248175112,20000715,12,"경기도 화성시 동탄기흥로 557 제4층 제406호 제407호 제408호 제409호 제410호 제411호 (영천동, 금강펜테",2025,20260320001331,15913249035.0,18532994075.0,21399034152.0,46944966861.0,18615092421.0,15789631241.0,18384326072.0,21497574792.0,48265524587.0,18557177368.0,주요계정
00141389,케이젯정밀(주),036560,K,29120,1101110342496,2118115683,19830120,12,서울특별시 강남구 테헤란로 419 강남파이낸스플라자 8층,2025,20260311004507,,,,,,110512771845.0,112713189198.0,138702144854.0,734007614682.0,120642701966.0,주요계정
01568413,주식회사 에프앤에프,383220,Y,14111,1101117875440,1538102451,20210503,12,서울특별시 강남구 테헤란로8길 8 -,2025,20260318001512,1933995926896.0,1896009590086.0,1978495535892.0,2651445897849.0,1936167017625.0,1694695683997.0,1517994384047.0,1693670709137.0,2215497400463.0,1635453592394.0,주요계정
00207375,대한뉴팜(주),054670,K,212,1101110383515,2298110729,19841020,12,경기도 화성시 향남읍 상신리 904-3,2025,20260828000682,,,,,,202401496497.0,202186716840.0,204222610934.0,271184096918.0,202936941424.0,주요계정
01765256,동국씨엠 주식회사,460850,Y,24122,1101118651659,8978702489,20230601,12,서울특별시 중구 을지로5길 19,2025,20260317000766,2768703132346.0,2163761368649.0,1266149070283.0,2710440937830.0,2066204523759.0,1973635302655.0,2163761368649.0,1266149070283.0,1940056139710.0,1801181913862.0,주요계정
01519790,주식회사 엠앤씨솔루션,484870,Y,292,1942110326208,2638101759,20201201,12,경상남도 창원시 성산구 완암로 171,2025,20260318000447,,,,,,403348735243.0,282796626108.0,183449862293.0,402948622235.0,289865074548.0,주요계정
00623184,(주)오늘이엔엠,192410,K,2642,1301110044808,1248152292,19971015,12,서울특별시 서초구 효령로 345 휴림빌딩 2층,2025,20260319001418,16693992539.0,13020313027.0,17449952618.0,80834690581.0,15721419395.0,14098900649.0,11663217647.0,17066822607.0,63523932266.0,14276313634.0,주요계정
00132725,에스비성보(주),003080,Y,2032,1147110000402,1288100011,19610106,12,경기도 안산시 단원구 산단로19번길 168 (목내동) 성보화학주식회사,2025,20260318001484,64334046194.0,59837932666.0,62612439874.0,228336893035.0,62261472911.0,63669588696.0,59735031856.0,62628140924.0,225629932144.0,62010920492.0,주요계정
01276026,(주)지놈앤컴퍼니,314130,K,211,1341110422240,6278700257,20150924,12,"경기도 수원시 영통구 창룡대로256번길 50 7층, 8층",2025,20260320001084,24586847088.0,27744683042.0,14295995472.0,145008358600.0,22209175201.0,12188077796.0,15069435758.0,2443808288.0,124792377505.0,9900440614.0,주요계정
01358463,현대무벡스(주),319400,K,291,1101117016870,7968701173,20190218,12,서울시 종로구 율곡로 194 현대그룹빌딩,2025,20260318001359,393940640251.0,341383043004.0,267838061818.0,283436434561.0,334387248358.0,355474623608.0,328553454726.0,266446085897.0,274262778661.0,316824721410.0,주요계정
01270749,(주)웨이비스,289930,K,261,1348110407800,2728600666,20170502,12,경기도 화성시 삼성1로5길 46,2025,20260317000533,,,,,,40706149797.0,29395539959.0,16889541506.0,110354012068.0,28997077087.0,주요계정
01011526,(주)엔켐,348370,K,20119,1512110026289,3048125799,20120216,12,충청북도 제천시 바이오밸리로 107,2025,20260326001049,312794042228.0,365708579550.0,424691399327.0,1107549178461.0,367731340368.0,34642678246.0,40832723430.0,89826683148.0,839684910979.0,55100694941.0,주요계정
01085026,(주)유진테크놀로지,240600,K,259,1501110137013,3178118936,20100519,12,충청북도 청주시 흥덕구 2순환로742번길 42,2025,20260319001162,28679627649.0,31123708985.0,47497623102.0,59265808340.0,35766986579.0,21019986344.0,22835509180.0,32986303600.0,49374175858.0,25613933041.0,주요계정
00310156,(주)셀루메드,049180,K,211,1201110019225,1348101408,19850430,12,"서울특별시 금천구  디지털로 130 402(가산동, 에이스테크노타워 9차)",2025,20260710000233,140194245644.0,129139780664.0,95552959605.0,60929423046.0,121628995304.0,12036992438.0,11166762133.0,15145746872.0,38525304753.0,12783167148.0,주요계정
01747977,(주)엘케이켐,489500,K,20499,1615110093610,3128194768,20071101,12,충청남도 천안시 서북구 성거읍 성거길 228-17,2025,20260318001137,20179862262.0,25044464791.0,15256953775.0,66121157183.0,20160426943.0,20166188262.0,25039914791.0,15257953775.0,66218149851.0,20154685609.0,주요계정
00166175,(주)대호특수강,021040,K,24123,1845110003856,6218105835,19880902,12,충청북도 충주시 충주산단1로 95 (용탄동),2025,20260317000646,277424948980.0,296390570520.0,300559957997.0,175036130573.0,291458492499.0,276819952371.0,295629128919.0,300559957997.0,173955267556.0,291003013096.0,주요계정
01082348,(주)오스테오닉,226400,K,27199,1101114816570,1138657540,20120309,12,서울특별시 구로구 디지털로29길 38 에이스테크노타워Ⅲ1206호,2025,20260626000761,45393099435.0,34234509043.0,27798503886.0,100428294354.0,35808704121.0,44899839612.0,33521711935.0,27119640309.0,99318478316.0,35180397285.0,주요계정
00119007,무림피앤피(주),009580,Y,171,1812110002548,6108102842,19740116,12,울산광역시 울주군 온산읍 우봉강양로 3-36 -,2025,20260313001288,731620027887.0,811651367990.0,768920159344.0,1820115150517.0,770730518407.0,683054294673.0,769514865347.0,719245301865.0,1497702482270.0,723938153962.0,주요계정
00121507,무림에스피(주),001810,K,171,1701110001082,2118163282,19560726,12,서울특별시 강남구  강남대로 656 (신사동),2025,20260313001308,205670598437.0,176865812368.0,162093712069.0,343812153418.0,181543374291.0,204759198437.0,175891628368.0,161141832069.0,294625302501.0,180597552958.0,주요계정
01373709,아이씨티케이 주식회사,456010,K,261,1311110496503,6498700830,20171018,12,"서울특별시 강남구 강남대로84길 16 비1층, 7층, 13층, 14층(역삼동, 제이스타워)",2025,20260723000522,4020136626.0,6683572584.0,6187514371.0,73232798197.0,5630407860.0,4020136626.0,6683572584.0,6187514371.0,73222663991.0,5630407860.0,주요계정
00136086,무림페이퍼(주),009200,Y,171,1911110000782,6138100289,19730829,12,경상남도 진주시  남강로 1003 (상평동),2025,20260316001269,1264911879644.0,1384380090169.0,1321885020099.0,2575053587435.0,1323725663304.0,507492455705.0,535386967926.0,514307632238.0,883543261120.0,519062351956.0,주요계정
00317681,(주)메타바이오메드,059210,K,213,1501110041925,3158135211,19990701,12,충청북도 청주시 흥덕구  오송읍 오송생명1로 270,2025,20260629000364,102951318559.0,94036051029.0,83100721820.0,186603753599.0,93362697136.0,92141769678.0,84445101540.0,75981489460.0,183678393836.0,84189453559.0,주요계정
00326731,(주)바이오니아,064550,K,213,1601110032542,3018127217,19920828,12,대전광역시 유성구 테크노2로 71 (주)바이오니아 글로벌센터,2025,20260324001036,330110657768.0,293975485094.0,263236802636.0,369883618596.0,295774315166.0,37553325838.0,38237855411.0,40037731949.0,193072686500.0,38609637733.0,주요계정
00349060,한스바이오메드(주),042520,K,213,1101111773872,2068117637,19990915,09,"서울특별시 송파구 정의로8길 7 9F,11F,12F",2025,20251218000494,89779853611.0,81137434056.0,78032037342.0,126407117302.0,82983108336.0,60231256132.0,50575180311.0,47606154234.0,106614811535.0,52804196892.0,주요계정
00608440,(주)티앤엘,340570,K,213,1345110028404,1358127264,19980609,12,경기도 용인시 수지구 신수로 767 에이동 2401호,2025,20260318001498,164157781834.0,174891676241.0,115461318940.0,217077493689.0,151503592338.0,164038841400.0,174706546485.0,115292868394.0,216799778299.0,151346085426.0,주요계정
00767628,(주)나이벡,138610,K,213,1101112940933,1018602611,20040220,12,충청북도 진천군  이월면 밤디길 116 이월전기전자농공1단지,2025,20260320001388,,,,,,32718793376.0,24550141599.0,15703946248.0,63002101804.0,24324293741.0,주요계정
