corp_code,corp_name,stock_code,corp_cls,induty_code,jurir_no,bizr_no,est_dt,acc_mt,adres,bsns_year,rcept_no,ftc_group,ftc_is_large,is_holding,size_class,size_reason,rev_basis,sme_limit_eok,ofs_rev_t,ofs_rev_3y_avg,ofs_assets_t,cfs_rev_t,cfs_rev_3y_avg,cfs_assets_t,kets_member,kets_code,kets_name,kets_ksic,kets_match_note,cbam_wave1_industry,cbam_wave1_item,cbam_wave1_type,cbam_wave2_industry,cbam_wave2_item,wave_group,report_ok,kw_CBAM,kw_배터리여권,kw_기어박스,kw_휠,kw_현가장치,kw_라디에이터,kw_유럽,product_hit,wave_group_final,review_decision,review_note,wave_group_reviewed
00125488,삼륭물산(주),014970,K,17223,1156110001401,1288103148,19800825,12,경기도 파주시 월롱면 통일로644번길 35,2025,20260319001382,,False,False,중소,"3년 평균 매출 500억 ≤ 기준 1,800억, 자산 5,000억 미만",별도,1800,55644659563.0,50040129190.0,85205450100.0,94256105408.0,91528556535.0,99824976715.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00532855,한국유니온제약 주식회사,080720,K,212,1801110007062,6078121765,19850810,12,강원도 원주시 문막읍 문막공단길 246,2025,20260331002001,,False,False,중소,"3년 평균 매출 503억 ≤ 기준 800억, 자산 5,000억 미만",별도,800,36378273562.0,50275739553.0,45950681521.0,36378273562.0,50275739553.0,45836041850.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00269241,(주)주연테크,044380,Y,26310,1101110574164,1168123200,19880510,12,서울특별시 서초구 사임당로 32 2층(서초동),2025,20260319000699,,False,False,중소,"3년 평균 매출 531억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,62616477232.0,53063083300.0,45556815108.0,62628503833.0,53067092167.0,45597070898.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00361594,(주)디엠에스,068790,K,292,1346110012687,1258129149,19990708,12,경기도 용인시 기흥구 흥덕중앙로 120 유타워 6층 (영덕동),2025,20260330001840,,False,False,중견,"3년 평균 매출 1,695억 > 기준 1,200억, 자산 5,575억 ≥ 5,000억",별도,1200,146052442624.0,169460274350.0,557539025900.0,155471297435.0,176534014757.0,573797046616.0,False,,,,,비해당,,,일부해당,건설·광업 기계/농기계/산업용 로봇/석재 가공기(일부)/주조·야금 기계,2차 후보(확인 필요),True,0,0,0,0,0,0,0,False,2차 후보(확인 필요),,,2차 후보(확인 필요)
01073261,(주)동방메디컬,240550,K,271,1645110024117,3138132635,20141226,12,충청남도 보령시 웅천읍 산업단지길 30,2025,20260618000383,,False,False,중견,3년 평균 매출 815억 > 기준 800억,별도,800,89497153009.0,81488606154.0,148724373127.0,113536899863.0,103175216703.0,186529397919.0,False,,,,,비해당,,,일부해당,의료기기(일부),2차 후보(확인 필요),True,0,0,0,0,0,0,2,False,2차 후보(확인 필요),,,2차 후보-약
01327092,주식회사 라닉스,317120,K,26112,1311110103158,1298165851,20030926,12,서울특별시 강남구 언주로135길 25 (논현동),2025,20260318000717,,False,False,중소,"3년 평균 매출 89억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,7467068566.0,8907850961.0,43409951756.0,7467703331.0,8908062549.0,43451613307.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00111689,아진전자부품(주),009320,Y,303,1341110000822,1238100262,19731013,12,전라북도 정읍시  공단2길 3,2025,20260323001496,,False,False,중견,"3년 평균 매출 1,367억 > 기준 1,200억",별도,1200,152212525817.0,136721674002.0,110295284756.0,151831619994.0,136257694752.0,109515360357.0,False,,,,,비해당,,,일부해당,기어박스(일부)/자동차 엔진 부품(일부)/자동차 차체 부품(일부)/휠·현가장치·라디에이터(일부),2차 후보(확인 필요),True,0,0,1,0,1,0,1,True,"2차(2028, 제품명 확인)",제외,업계 일반 설명,2차 후보(확인 필요)
00157539,KB오토시스(주),024120,K,303,1101110408305,2048112301,19851014,12,충청남도 아산시  음봉면 아산온천로 528-24,2025,20260319001360,,False,False,중견,"3년 평균 매출 1,823억 > 기준 1,200억",별도,1200,179348686124.0,182300493201.0,249613477484.0,214995786079.0,209650808457.0,256608157960.0,False,,,,,비해당,,,일부해당,기어박스(일부)/자동차 엔진 부품(일부)/자동차 차체 부품(일부)/휠·현가장치·라디에이터(일부),2차 후보(확인 필요),True,0,0,0,0,0,0,1,False,2차 후보(확인 필요),,,2차 후보(확인 필요)
00454937,(주)덕신이피씨,090410,K,25112,1101110730732,1368109463,19910104,12,충청남도 천안시 동남구 수신면 수신로 485-34,2025,20260310003096,,False,False,중견,"3년 평균 매출 1,540억 > 기준 1,200억",별도,1200,105277518468.0,154002610138.0,202703719927.0,106458504421.0,157033697039.0,206019852138.0,False,,,,,해당,구조물,가공품,비해당,,1차(2027),True,0,0,0,0,0,0,2,False,1차(2027),,,1차(2027)
00861997,(주)아고스,175140,K,264,1101112431669,1198154094,20020124,12,"경기도 과천시 과천대로7길 33 제6층 공장A동 0607호(갈현동, 디테크타워과천)",2025,20260323001143,,False,False,중소,"3년 평균 매출 355억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,43804190295.0,35458257769.0,54115077342.0,55491024215.0,45559040773.0,61931148269.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00104573,국일제지(주),078130,K,179,1345110001377,1358101449,19780821,12,경기도 용인시 처인구  이동면 백옥대로 563,2025,20260320000352,SM,True,False,대기업,상호출자제한기업집단 소속,별도,1800,67784821286.0,59095253489.0,133724087974.0,67784821286.0,59095253489.0,133849225665.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00540605,(주)이월드,084680,Y,331,1701110290867,5038168487,20050705,12,대구광역시 달서구  두류공원로 200,2025,20260319000675,이랜드,False,False,중견,공시대상기업집단 소속(중소 제외),별도,1000,88727496688.0,104152397386.0,405276070976.0,,,,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,1,False,비대상,,,비대상
00117337,(주)동양,001520,Y,23322,1101110005333,1168134352,19550825,12,서울특별시 마포구 마포대로 130 -,2025,20260318001406,유진,False,False,중견,공시대상기업집단 소속(중소 제외),별도,800,534843438038.0,645312229631.0,1134873906904.0,630627899042.0,749121084700.0,1454847945012.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
01573284,코닉오토메이션(주),391710,K,292,1101117914785,3998702253,20210609,12,경기도 화성시 동탄산단9길 23-12 경기도 화성시 동탄산단9길 23-12 8층(방교동),2025,20260318001087,,False,False,중소,"3년 평균 매출 377억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,30100048633.0,37652820962.0,48292162796.0,,,,False,,,,,비해당,,,일부해당,건설·광업 기계/농기계/산업용 로봇/석재 가공기(일부)/주조·야금 기계,2차 후보(확인 필요),,0,0,0,0,0,0,0,False,2차 후보(확인 필요),,,2차 후보(확인 필요)
01947443,(주)해치텍,0155E0,K,26112,1501110231617,8558600699,20170208,12,"충청북도 청주시 청원구 오창읍 연구단지로 40, 비동 307호 &nbsp",2025,20260828000259,,False,False,중소,"3년 평균 매출 151억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,14078560558.0,15141099474.0,13994261598.0,14078560558.0,15141099474.0,14025811036.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00120906,(주)에스아이리소스,065420,K,204,1701110031873,5038108816,19870821,12,서울특별시 마포구 마포대로 45 4층(일진빌딩),2025,20260319001295,,False,False,중소,"3년 평균 매출 128억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,20851578595.0,12810551717.0,17189453891.0,,,,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00474588,(주)한중엔시에스,107640,K,281,1701110090291,5058123526,19950831,12,경상북도 영천시 영천산단로 379,2025,20260318000730,,False,False,중소,"3년 평균 매출 1,577억 ≤ 기준 1,800억, 자산 5,000억 미만",별도,1800,174695744951.0,157733945487.0,243984147931.0,175264976657.0,158024795142.0,253321966239.0,False,,,,,비해당,,,일부해당,전동기·변압기,2차 후보(확인 필요),,0,0,0,0,0,0,0,False,2차 후보(확인 필요),,,2차 후보(확인 필요)
00308559,(주)코디,080530,K,204,1301110050847,1248160808,19990213,12,"경기도 용인시 수지구 광교중앙로 338 A동(상현동, 광교우미뉴브)  -호실(총12개):A301, A302, A303, A304,",2025,20260323001300,,False,False,중소,"3년 평균 매출 609억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,62801172800.0,60885216337.0,79277167202.0,76531199312.0,78062885878.0,82964640930.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
01061327,(주)클래시스,214150,K,271,1101115618355,1078839288,20150115,12,서울특별시 강남구 테헤란로 208 클래시스,2025,20260323001541,,False,False,중견,"3년 평균 매출 2,530억 > 기준 800억, 자산 7,027억 ≥ 5,000억",별도,800,336505017215.0,253000526225.0,702711467973.0,336819637856.0,253293800415.0,704649920208.0,False,,,,,비해당,,,일부해당,의료기기(일부),2차 후보(확인 필요),True,0,0,0,0,0,0,7,False,2차 후보(확인 필요),,,2차 후보-약
00624244,에이치엘지노믹스(주),0156T0,K,211,1345110044624,1358141887,20001109,12,경기도 용인시 처인구 원삼면 보개원삼로 1552,,,,False,False,판정불가,매출 또는 업종 기준 없음,,800,,,,,,,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00126566,한화에어로스페이스(주),012450,Y,31321,1942110000480,6098102992,19770801,12,경상남도 창원시 성산구  창원대로 1204,2025,20260316001112,한화,True,False,대기업,상호출자제한기업집단 소속,별도,1200,9525137891000.0,7479744189667.0,24651333392000.0,26702901249000.0,15277569846000.0,53953669604000.0,True,I1000100009,한화에어로스페이스 주식회사,25200,업종 대분류 불일치(확인 필요),비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00143226,(주)엠투엔,033310,K,26299,1345110000600,1358105130,19651210,12,"서울특별시 중구 청계천로 106 3층(수표동, 크리스탈스퀘어)",2025,20260319001092,,False,False,중소,"3년 평균 매출 784억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,83321648450.0,78448911046.0,190448453835.0,86549524568.0,84918372089.0,191792668993.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00339391,한화시스템(주),272210,Y,26299,1760110020640,5138117175,20000111,12,경상북도 구미시 산호대로 264-60 -,2025,20260513000644,한화,True,False,대기업,상호출자제한기업집단 소속,별도,1000,3091485354880.0,2778567917755.0,9343422758617.0,3664150568020.0,2973443830649.0,10327265554498.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
01245062,코오롱티슈진(주),950160,K,211,,20174063267,19990609,12,"Rockville, MD, USA 9713 Key West Ave Suite 300",2025,20260318001341,,False,False,중소,"3년 평균 매출 0억 ≤ 기준 800억, 자산 5,000억 미만",별도,800,3627220.0,3395268.0,295484173.0,,,,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00121932,미원상사(주),002840,Y,204,1301110007707,1348102843,19591103,12,경기도 안산시 단원구  원시로 49 (목내동),2025,20260316000483,,False,False,중견,"3년 평균 매출 4,237억 > 기준 1,200억",별도,1200,432317092092.0,423726048082.0,486336858758.0,441137509663.0,432767553242.0,492894738811.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,5,False,비대상,,,비대상
01440153,(주)넥사다이내믹스,351320,K,29272,1101117417458,5328601719,20200306,12,경기도 시흥시 엠티브이26로58번길 25 (정왕동),2025,20260323001172,,False,False,중소,"3년 평균 매출 126억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,13012868322.0,12561224617.0,50806740349.0,13012868322.0,12561224617.0,58258802617.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00209780,(주)케이씨,029460,Y,27216,1101110703210,1208105593,19870216,12,경기도 안성시 미양면 제2공단3길 30 -,2025,20260316001307,,False,False,중견,"3년 평균 매출 1,552억 > 기준 800억, 자산 6,876억 ≥ 5,000억",별도,800,148530615265.0,155229322299.0,687583101058.0,797344487484.0,754284943462.0,1153050483329.0,True,I0500100049,케이씨주식회사,20129,업종 대분류 불일치(확인 필요),비해당,,,일부해당,가스 분석기(일부),2차 후보(확인 필요),True,0,0,0,0,0,0,0,False,2차 후보(확인 필요),,,2차 후보-약
00303192,(주)디에이피,066900,K,2622,1244110006602,1398111954,19871128,12,경기도 안성시 미양면 보체리 404-1,2025,20260814002696,대명화학,False,False,중견,공시대상기업집단 소속(중소 제외),별도,1000,329542961820.0,344145332938.0,243025566990.0,543196073695.0,478511762435.0,555426058972.0,True,I1100110038,(주)디에이피,26221,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,3,False,비대상,,,비대상
01516766,(주)아이비젼웍스,469750,K,292,1601110397045,1968800110,20150420,12,대전광역시 유성구 국제과학21로 54 -,2025,20260522000549,,False,False,중소,"3년 평균 매출 271억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,23001097577.0,27137757716.0,46547985710.0,,,,False,,,,,비해당,,,일부해당,건설·광업 기계/농기계/산업용 로봇/석재 가공기(일부)/주조·야금 기계,2차 후보(확인 필요),,0,0,0,0,0,0,0,False,2차 후보(확인 필요),,,2차 후보(확인 필요)
00210856,(주)코아스,071950,Y,320,1101110881642,1178109929,19920724,12,서울특별시 영등포구 선유로52길 17,2025,20260324000545,,False,False,중소,"3년 평균 매출 700억 ≤ 기준 1,500억, 자산 5,000억 미만",별도,1500,61641195433.0,70028725190.0,80828728529.0,62229199785.0,71308979816.0,81414004367.0,False,,,,,비해당,,,일부해당,금속 가구,2차 후보(확인 필요),,0,0,0,0,0,0,0,False,2차 후보(확인 필요),,,2차 후보(확인 필요)
00102140,(주)케이아이이,009140,Y,2629,1101110150229,1198102373,19730806,12,"서울특별시 금천구  가산디지털2로 184 1411호(가산동,벽산/경인디지털밸리2)",2025,20260312001118,,False,False,중소,"3년 평균 매출 150억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,20532893522.0,14957630554.0,68483447115.0,36073854759.0,26717512866.0,87287055386.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00118008,동원모빌리티(주),018500,Y,303,1701110021816,5038106778,19851214,03,경상북도 경산시  진량읍 북리1길  69,2025,20250618000195,,False,False,중견,"3년 평균 매출 2,865억 > 기준 1,200억",별도,1200,305542903362.0,286458087116.0,339046554998.0,626236089125.0,577705936275.0,515828714541.0,False,,,,,비해당,,,일부해당,기어박스(일부)/자동차 엔진 부품(일부)/자동차 차체 부품(일부)/휠·현가장치·라디에이터(일부),2차 후보(확인 필요),True,0,0,0,0,0,0,7,False,2차 후보(확인 필요),,,2차 후보(확인 필요)
01444380,(주)에이텀,355690,K,26293,1101115972652,3588600320,20160215,12,서울특별시 구로구 디지털로31길 38-9 에이스테크노타워1차 6층 603-2호,2025,20260318001384,,False,False,중소,"3년 평균 매출 50억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,2860795098.0,5031811048.0,34953856903.0,70426120972.0,43123067189.0,72862440037.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00122579,(주)BYC,001460,Y,14120,1101110005995,1188103063,19550513,12,서울특별시 영등포구 디지털로38길 27 (주)비와이씨,2025,20260319001175,,False,False,중견,"3년 평균 매출 1,648억 > 기준 1,500억, 자산 7,680억 ≥ 5,000억",별도,1500,163146935599.0,164804873934.0,767966238879.0,163166613171.0,165591901999.0,775789336133.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
00942131,(주)앤디포스,238090,K,222,1545110045488,3038158943,20100623,12,충청북도 음성군 대소면 한삼로 224-7,2025,20260319001174,,False,False,중소,"3년 평균 매출 455억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,44075731252.0,45523113850.0,97894191098.0,50413982329.0,50571941852.0,108626217861.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00415646,(주)드림텍,192650,Y,2629,1615110027883,3128131249,19980922,12,경기도 성남시 분당구 대왕판교로 670 유스페이스2 A동 10층,2025,20260318001215,,False,False,중견,"3년 평균 매출 5,090억 > 기준 1,000억",별도,1000,519304557980.0,509005017851.0,430374669223.0,1230621374284.0,1144560996216.0,863145953162.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
00163761,(주)한창제지,009460,Y,171,1845110000105,6218109073,19731206,12,경상남도 양산시  웅상대로 1564 (주)한창제지,2025,20260318000958,,False,False,중견,"3년 평균 매출 2,791억 > 기준 1,800억",별도,1800,266951905121.0,279081071193.0,287460858999.0,,,,True,I0300100055,(주)한창제지,17123,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
00599957,(주)슈프리마에이치큐,094840,K,264,1101111960437,1198138018,20000504,12,경기도 성남시 분당구  정자일로 248 파크뷰 16층,2025,20260319001168,,False,False,중소,"3년 평균 매출 206억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,21155758606.0,20583441552.0,200947949203.0,21223018606.0,20570543145.0,250231969152.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00961774,(주)유티아이,179900,K,2629,1341110189717,1238621786,20100416,12,충청남도 예산군 응봉면 응봉로 50-16 &nbsp,2025,20260323001351,,False,False,중소,"3년 평균 매출 36억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,3147731512.0,3591624728.0,208216034482.0,19972205414.0,19297859831.0,214289991906.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00258421,(주)기산텔레콤,035460,K,2642,1101111073454,1208166080,19940906,12,서울특별시 강동구 고덕비즈밸리로2길 55 -,2025,20260320000837,,False,False,중소,"3년 평균 매출 273억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,26725913908.0,27267562982.0,52799275177.0,99473228556.0,88811965608.0,130233672166.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00111111,(주)대양금속,009190,Y,24122,1201110002212,1348132459,19730822,12,충청남도 예산군  신암면 추사로 146-8,2025,20260319001294,,False,False,중견,"3년 평균 매출 2,133억 > 기준 1,800억",별도,1800,223407047987.0,213313338462.0,144441861496.0,223485344976.0,213339437459.0,144440083514.0,False,,,,,해당,철강,원재료,비해당,,1차(2027),True,0,0,0,0,0,0,5,False,1차(2027),,,1차(2027)
00769158,(주)케이엔제이,272110,K,261,1348110106600,1248632229,20050428,12,충청남도 아산시 음봉면 스마트산단1로 22 케이엔제이,2025,20260319000017,,False,False,중소,"3년 평균 매출 636억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,83332614018.0,63630430020.0,163582584670.0,84444745007.0,64674072396.0,230504256719.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00109806,(주)삼일씨엔에스,004440,Y,23325,1101110061228,1028137869,19651231,12,"경기도 화성시 동탄대로23길 121 21층(영천동, 동탄우미뉴브)",2025,20260323000312,,False,False,중견,"3년 평균 매출 2,203억 > 기준 800억",별도,800,223128675519.0,220290669356.0,440761122889.0,,,,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,4,False,비대상,,,비대상
00111421,(주)휴니드테크놀러지스,005870,Y,2642,1341110005202,1238106174,19681211,12,인천광역시 연수구  벤처로 87,2025,20260319001066,,False,False,중견,"3년 평균 매출 1,989억 > 기준 1,000억",별도,1000,137185901827.0,198943454961.0,311760282512.0,,,,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,5,False,비대상,,,비대상
00155586,에이치엘비이노베이션(주),024850,K,2629,1101110234312,1168116183,19780616,12,경기도 화성시 향남읍 발안공단로4길 16 구문천리 928,2025,20260629000350,,False,False,중소,"3년 평균 매출 261억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,32217255519.0,26051473051.0,281814814550.0,32263951723.0,26067038452.0,268750045052.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00390365,(주)토비스,051360,K,265,1349110013457,1338137806,19980908,12,인천광역시 연수구 하모니로226번길 15 -,2025,20260323000304,,False,False,중견,"3년 평균 매출 4,952억 > 기준 1,000억",별도,1000,563997767809.0,495243879701.0,499083173268.0,640328783001.0,570500573500.0,558080071777.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
00620558,(주)루트케이,195990,K,29223,1701110271528,5038164797,20040812,12,대구광역시 달성군 유가읍 테크노순환로1길 70 -,2025,20260323000905,,False,False,중소,"3년 평균 매출 112억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,5155002885.0,11200939375.0,63256806605.0,31922791800.0,29653760884.0,74776905733.0,False,,,,,비해당,,,일부해당,석재 가공기(일부),2차 후보(확인 필요),,0,0,0,0,0,0,0,False,2차 후보(확인 필요),,,2차 후보-약
00829380,(주)피제이메탈,128660,K,2429,1101114382878,1208756037,20100630,12,서울특별시 강남구 테헤란로81길 13삼성동 동원빌딩 11층,2025,20260318001703,,False,False,중견,"3년 평균 매출 2,510억 > 기준 1,800억",별도,1800,276852532771.0,251030543503.0,122777160977.0,348957303218.0,277597374474.0,164420004711.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
00915508,(주)알엔투테크놀로지,148250,K,262,1156110036979,1288169024,20020326,12,경기도 화성시 동탄면 동탄산단9길 11,2025,20260323001654,,False,False,중소,"3년 평균 매출 157억 ≤ 기준 1,000억, 자산 5,000억 미만",별도,1000,18213976515.0,15688545825.0,61912816430.0,18651545847.0,15880445603.0,63377015827.0,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
01234507,매일유업 주식회사,267980,K,104,1101116390770,8448100466,20170501,12,서울특별시 종로구 종로1길 50 &nbsp,2025,20260319001065,,False,False,중견,"3년 평균 매출 17,345억 > 기준 1,200억, 자산 11,059억 ≥ 5,000억",별도,1200,1758440909198.0,1734524293076.0,1105892330536.0,1843539281196.0,1812651404790.0,1065939700183.0,True,F0011100002,매일유업(주),10501,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
00164618,현대사료(주),016790,K,109,1615110001572,3128102894,19830305,12,충청남도 천안시 동남구 용수골길 23 현대사료(주),2025,20260324000011,,False,False,중견,"3년 평균 매출 1,340억 > 기준 1,200억",별도,1200,113027093258.0,134029951216.0,95757494556.0,113027093258.0,134029951216.0,95757594556.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,1,0,0,0,0,True,비대상,,,비대상
00120872,만호제강(주),001080,Y,24123,1801110054659,6068108662,19530904,12,부산광역시 강서구  녹산화전로 71,2025,20250918000340,,False,False,중견,"3년 평균 매출 1,841억 > 기준 1,800억",별도,1800,152953052398.0,184065783986.0,211164112134.0,,,,True,I0800120046,만호제강(주),24123,,해당,철강,원재료,비해당,,1차(2027),True,0,0,0,0,0,0,0,False,1차(2027),,,1차(2027)
00525864,피앤씨테크(주),237750,K,28123,1341110064711,1388119079,19990304,12,경기도 과천시 과천대로7길 68 과천 E타워,2025,20260318001712,,False,False,중소,"3년 평균 매출 277억 ≤ 기준 1,800억, 자산 5,000억 미만",별도,1800,27609157326.0,27675624371.0,82282204233.0,,,,False,,,,,비해당,,,비해당,,비대상,,0,0,0,0,0,0,0,False,비대상,,,비대상
00693651,(주)비덴트,121800,K,26421,1101112476376,1078614610,20020320,12,"서울특별시 금천구  가산디지털1로 84 (가산동, 에이스하이엔드 8차 12층)",2025,20260331003496,,False,False,중견,"자산 6,893억 ≥ 5,000억",별도,1000,8782167732.0,9467921711.0,689287485877.0,10149724188.0,9933826879.0,703109366248.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,6,False,비대상,,,비대상
00959229,(주)세종메디칼,258830,K,27199,2849110088798,1418120572,20100803,12,경기도 파주시 신촌2로 11,2025,20260319001342,,False,False,중소,"3년 평균 매출 176억 ≤ 기준 800억, 자산 5,000억 미만",별도,800,18368659417.0,17614832527.0,54078388495.0,18535097964.0,18493016981.0,59805897360.0,False,,,,,비해당,,,일부해당,의료기기(일부),2차 후보(확인 필요),,0,0,0,0,0,0,0,False,2차 후보(확인 필요),,,2차 후보-약
01182259,(주)알피바이오,314140,K,212,1101116142668,6208600448,20160805,12,서울특별시 강남구 삼성로 634,2025,20260323001657,,False,False,중견,"3년 평균 매출 1,371억 > 기준 800억",별도,800,136218902142.0,137077358641.0,156255718323.0,,,,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
01802928,코스모로보틱스 주식회사,439960,K,27199,1348110383141,4328800511,20160928,12,서울특별시 구로구 디지털로31길 20 8층 801호,,,,False,False,판정불가,매출 또는 업종 기준 없음,,800,,,,,,,False,,,,,비해당,,,일부해당,의료기기(일부),2차 후보(확인 필요),,0,0,0,0,0,0,0,False,2차 후보(확인 필요),,,2차 후보-약
00481454,금호타이어(주),073240,Y,221,1101112810590,1018195610,20030630,12,전남광주통합특별시 광산구 어등대로 658 -,2025,20260317000836,,False,False,중견,"3년 평균 매출 33,859억 > 기준 1,200억, 자산 39,988억 ≥ 5,000억",별도,1200,3530891476573.0,3385937004593.0,3998807053712.0,4701282075494.0,4424957385719.0,5539548526344.0,True,I0500100003,금호타이어(주),22111,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,15,False,비대상,,,비대상
00351092,삼보모터스(주),053700,K,303,1101110545529,2158126391,19870925,12,대구광역시 달서구  성서동로 142,2025,20260323000719,,False,False,중견,"3년 평균 매출 4,513억 > 기준 1,200억, 자산 6,174억 ≥ 5,000억",별도,1200,497988968264.0,451335612606.0,617401254420.0,1684582152379.0,1565254973223.0,1337854672855.0,False,,,,,비해당,,,일부해당,기어박스(일부)/자동차 엔진 부품(일부)/자동차 차체 부품(일부)/휠·현가장치·라디에이터(일부),2차 후보(확인 필요),True,0,0,7,0,0,0,4,True,"2차(2028, 제품명 확인)",확인,자동변속기 구성 부품,"2차(2028, 제품명 확인)"
00811372,(주)노바렉스,194700,K,108,1501110120399,3178111175,20081127,12,충청북도 청주시 흥덕구 오송읍 오송생명14로 80 노바렉스 오송공장,2025,20260319000964,,False,False,중견,"3년 평균 매출 3,335억 > 기준 1,200억",별도,1200,403042865267.0,333462944053.0,356959454697.0,404259788627.0,334717457795.0,359554560151.0,False,,,,,비해당,,,비해당,,비대상,True,0,0,0,0,0,0,0,False,비대상,,,비대상
00527491,(주)하이드로리튬,101670,K,2511,1101111125289,1388110821,19950127,12,경기도 광주시  오포읍 오포안로 46-10,2025,20260724000378,,False,False,중소,"3년 평균 매출 95억 ≤ 기준 1,200억, 자산 5,000억 미만",별도,1200,3368949713.0,9459414629.0,81929077078.0,3368949713.0,9459414629.0,81924389316.0,False,,,,,해당,구조물,가공품,비해당,,1차(2027),,0,0,0,0,0,0,0,False,1차(2027),,,1차(2027)
